,name,followers,current_viewers,days,hours,minutes,test
16240,superjj102,16808,387,5,9,0,2015-06-05 09:00:00
16265,superjj102,16808,366,5,9,10,2015-06-05 09:10:00
16290,superjj102,16818,351,5,9,20,2015-06-05 09:20:00
16314,superjj102,16818,392,5,9,30,2015-06-05 09:30:00
16339,superjj102,16818,437,5,9,30,2015-06-05 09:30:00
16363,superjj102,16818,419,5,9,40,2015-06-05 09:40:00
16387,superjj102,16818,451,5,9,40,2015-06-05 09:40:00
16411,superjj102,16818,462,5,9,50,2015-06-05 09:50:00
17992,ryzentv,33170,138,5,21,10,2015-06-05 21:10:00
18011,ryzentv,33171,272,5,21,30,2015-06-05 21:30:00
18034,ryzentv,33171,328,5,21,40,2015-06-05 21:40:00
18059,ryzentv,33171,477,5,22,0,2015-06-05 22:00:00
18081,ryzentv,33171,669,5,22,10,2015-06-05 22:10:00
18106,ryzentv,33182,780,5,22,20,2015-06-05 22:20:00
18131,ryzentv,33182,843,5,22,40,2015-06-05 22:40:00
18156,ryzentv,33182,864,5,22,50,2015-06-05 22:50:00
18180,ryzentv,33182,925,5,23,10,2015-06-05 23:10:00
18204,ryzentv,33192,1003,5,23,20,2015-06-05 23:20:00
18229,ryzentv,33192,1022,5,23,30,2015-06-05 23:30:00
18254,ryzentv,33192,1093,5,23,40,2015-06-05 23:40:00
18279,ryzentv,33192,1247,5,23,50,2015-06-05 23:50:00
18304,ryzentv,33192,1323,6,0,0,2015-06-06 00:00:00
18329,ryzentv,33192,1386,6,0,10,2015-06-06 00:10:00
18354,ryzentv,33222,1402,6,0,20,2015-06-06 00:20:00
18379,ryzentv,33222,1544,6,0,30,2015-06-06 00:30:00
18405,ryzentv,33222,1590,6,0,40,2015-06-06 00:40:00
18429,ryzentv,33235,1949,6,1,0,2015-06-06 01:00:00
18453,ryzentv,33235,2062,6,1,10,2015-06-06 01:10:00
18478,ryzentv,33267,1955,6,1,20,2015-06-06 01:20:00
18502,ryzentv,33267,1930,6,1,30,2015-06-06 01:30:00
18528,ryzentv,33267,1935,6,1,40,2015-06-06 01:40:00
18553,ryzentv,33267,1904,6,1,50,2015-06-06 01:50:00
18578,ryzentv,33267,1975,6,2,0,2015-06-06 02:00:00
18602,ryzentv,33267,2228,6,2,10,2015-06-06 02:10:00
18627,ryzentv,33298,2386,6,2,20,2015-06-06 02:20:00
18967,superjj102,16830,147,6,4,40,2015-06-06 04:40:00
19021,superjj102,16831,59,6,5,0,2015-06-06 05:00:00
19037,superjj102,16831,214,6,5,10,2015-06-06 05:10:00
19058,superjj102,16831,299,6,5,20,2015-06-06 05:20:00
19084,superjj102,16831,330,6,5,30,2015-06-06 05:30:00
19110,superjj102,16831,348,6,5,40,2015-06-06 05:40:00
19134,superjj102,16831,494,6,5,50,2015-06-06 05:50:00
19159,superjj102,16831,573,6,6,0,2015-06-06 06:00:00
19185,superjj102,16831,567,6,6,10,2015-06-06 06:10:00
19210,superjj102,16840,560,6,6,20,2015-06-06 06:20:00
19234,superjj102,16840,503,6,6,30,2015-06-06 06:30:00
19257,superjj102,16840,492,6,6,40,2015-06-06 06:40:00
19282,superjj102,16840,465,6,6,50,2015-06-06 06:50:00
19308,superjj102,16840,491,6,7,0,2015-06-06 07:00:00
19334,superjj102,16840,491,6,7,10,2015-06-06 07:10:00
19359,superjj102,16847,474,6,7,20,2015-06-06 07:20:00
19384,superjj102,16847,448,6,7,30,2015-06-06 07:30:00
19409,superjj102,16847,406,6,7,40,2015-06-06 07:40:00
19434,superjj102,16847,435,6,7,50,2015-06-06 07:50:00
19459,superjj102,16847,436,6,8,0,2015-06-06 08:00:00
19486,superjj102,16847,443,6,8,10,2015-06-06 08:10:00
19510,superjj102,16850,442,6,8,20,2015-06-06 08:20:00
19534,superjj102,16850,455,6,8,30,2015-06-06 08:30:00
19559,superjj102,16850,513,6,8,40,2015-06-06 08:40:00
19585,superjj102,16850,425,6,9,0,2015-06-06 09:00:00
21309,ryzentv,33331,287,6,21,20,2015-06-06 21:20:00
21332,ryzentv,33331,453,6,21,30,2015-06-06 21:30:00
21355,ryzentv,33331,604,6,21,40,2015-06-06 21:40:00
21380,ryzentv,33331,735,6,21,50,2015-06-06 21:50:00
21405,ryzentv,33331,851,6,22,0,2015-06-06 22:00:00
21429,ryzentv,33331,915,6,22,10,2015-06-06 22:10:00
21454,ryzentv,33355,911,6,22,20,2015-06-06 22:20:00
21478,ryzentv,33355,1048,6,22,30,2015-06-06 22:30:00
21502,ryzentv,33355,1103,6,22,40,2015-06-06 22:40:00
21527,ryzentv,33355,1389,6,22,50,2015-06-06 22:50:00
21552,ryzentv,33355,1501,6,23,0,2015-06-06 23:00:00
21577,ryzentv,33355,1447,6,23,10,2015-06-06 23:10:00
21602,ryzentv,33372,1511,6,23,20,2015-06-06 23:20:00
21627,ryzentv,33372,1567,6,23,30,2015-06-06 23:30:00
21652,ryzentv,33372,1640,6,23,40,2015-06-06 23:40:00
21677,ryzentv,33372,1689,6,23,50,2015-06-06 23:50:00
21702,ryzentv,33372,1894,7,0,0,2015-06-07 00:00:00
21727,ryzentv,33372,2057,7,0,10,2015-06-07 00:10:00
21752,ryzentv,33410,2431,7,0,30,2015-06-07 00:30:00
21777,ryzentv,33410,2492,7,0,40,2015-06-07 00:40:00
21802,ryzentv,33410,2583,7,0,50,2015-06-07 00:50:00
21827,ryzentv,33410,2635,7,1,0,2015-06-07 01:00:00
21852,ryzentv,33410,2365,7,1,10,2015-06-07 01:10:00
21877,ryzentv,33451,2411,7,1,20,2015-06-07 01:20:00
21902,ryzentv,33451,2937,7,1,50,2015-06-07 01:50:00
21927,ryzentv,33451,2580,7,2,0,2015-06-07 02:00:00
21952,ryzentv,33494,2465,7,2,20,2015-06-07 02:20:00
21977,ryzentv,33494,2426,7,2,30,2015-06-07 02:30:00
22002,ryzentv,33494,2413,7,2,40,2015-06-07 02:40:00
22027,ryzentv,33494,2329,7,2,50,2015-06-07 02:50:00
22052,ryzentv,33494,2452,7,3,0,2015-06-07 03:00:00
22077,ryzentv,33494,2395,7,3,10,2015-06-07 03:10:00
22102,ryzentv,33523,2249,7,3,20,2015-06-07 03:20:00
22127,ryzentv,33523,2285,7,3,30,2015-06-07 03:30:00
22152,ryzentv,33523,2258,7,3,40,2015-06-07 03:40:00
22178,ryzentv,33523,2537,7,3,50,2015-06-07 03:50:00
24280,hsdogdog,42612,926,7,19,30,2015-06-07 19:30:00
24303,hsdogdog,42612,1254,7,19,40,2015-06-07 19:40:00
24327,hsdogdog,42612,1676,7,19,50,2015-06-07 19:50:00
24352,hsdogdog,42612,1855,7,20,0,2015-06-07 20:00:00
24377,hsdogdog,42612,2136,7,20,10,2015-06-07 20:10:00
24402,hsdogdog,42642,2418,7,20,20,2015-06-07 20:20:00
24426,hsdogdog,42642,2844,7,20,30,2015-06-07 20:30:00
24451,hsdogdog,42642,2800,7,20,40,2015-06-07 20:40:00
24476,hsdogdog,42642,3327,7,20,50,2015-06-07 20:50:00
24501,hsdogdog,42642,3546,7,21,0,2015-06-07 21:00:00
24526,hsdogdog,42642,3775,7,21,10,2015-06-07 21:10:00
24536,ryzentv,33562,143,7,21,10,2015-06-07 21:10:00
24552,hsdogdog,42714,3876,7,21,20,2015-06-07 21:20:00
24559,ryzentv,33562,308,7,21,20,2015-06-07 21:20:00
24577,hsdogdog,42714,4028,7,21,40,2015-06-07 21:40:00
24581,ryzentv,33562,779,7,21,40,2015-06-07 21:40:00
24602,hsdogdog,42714,4119,7,21,50,2015-06-07 21:50:00
24606,ryzentv,33562,734,7,21,50,2015-06-07 21:50:00
24627,hsdogdog,42714,3973,7,22,0,2015-06-07 22:00:00
24630,ryzentv,33562,768,7,22,0,2015-06-07 22:00:00
24652,hsdogdog,42714,3969,7,22,10,2015-06-07 22:10:00
24654,ryzentv,33562,934,7,22,10,2015-06-07 22:10:00
24677,hsdogdog,42790,3657,7,22,20,2015-06-07 22:20:00
24678,ryzentv,33577,976,7,22,20,2015-06-07 22:20:00
24702,hsdogdog,42790,3515,7,22,40,2015-06-07 22:40:00
24703,ryzentv,33577,1080,7,22,40,2015-06-07 22:40:00
24727,hsdogdog,42790,3409,7,23,0,2015-06-07 23:00:00
24728,ryzentv,33577,1317,7,23,0,2015-06-07 23:00:00
24752,hsdogdog,42790,3350,7,23,10,2015-06-07 23:10:00
24753,ryzentv,33577,1314,7,23,10,2015-06-07 23:10:00
24777,hsdogdog,42820,3473,7,23,20,2015-06-07 23:20:00
24778,ryzentv,33596,1339,7,23,20,2015-06-07 23:20:00
24802,hsdogdog,42820,3428,7,23,30,2015-06-07 23:30:00
24803,ryzentv,33596,1450,7,23,30,2015-06-07 23:30:00
24827,hsdogdog,42820,3340,7,23,40,2015-06-07 23:40:00
24828,ryzentv,33596,1340,7,23,40,2015-06-07 23:40:00
24852,hsdogdog,42820,3293,7,23,50,2015-06-07 23:50:00
24853,ryzentv,33596,1404,7,23,50,2015-06-07 23:50:00
24876,hsdogdog,42820,3820,8,0,0,2015-06-08 00:00:00
24879,ryzentv,33596,1391,8,0,0,2015-06-08 00:00:00
24901,hsdogdog,42820,3738,8,0,10,2015-06-08 00:10:00
24904,ryzentv,33596,1437,8,0,10,2015-06-08 00:10:00
24926,hsdogdog,42863,3774,8,0,20,2015-06-08 00:20:00
24929,ryzentv,33618,1434,8,0,20,2015-06-08 00:20:00
24951,hsdogdog,42863,3645,8,0,30,2015-06-08 00:30:00
24954,ryzentv,33618,1318,8,0,30,2015-06-08 00:30:00
24976,hsdogdog,42863,3715,8,0,40,2015-06-08 00:40:00
24979,ryzentv,33618,1278,8,0,40,2015-06-08 00:40:00
25002,ryzentv,33618,3194,8,0,50,2015-06-08 00:50:00
25027,ryzentv,33618,2732,8,1,10,2015-06-08 01:10:00
25052,ryzentv,33647,2852,8,1,20,2015-06-08 01:20:00
25077,ryzentv,33647,2815,8,1,30,2015-06-08 01:30:00
25102,ryzentv,33647,2869,8,1,40,2015-06-08 01:40:00
25127,ryzentv,33647,2737,8,1,50,2015-06-08 01:50:00
25152,ryzentv,33647,2705,8,2,0,2015-06-08 02:00:00
25177,ryzentv,33647,2695,8,2,10,2015-06-08 02:10:00
25202,ryzentv,33702,2833,8,2,30,2015-06-08 02:30:00
25227,ryzentv,33702,2775,8,2,40,2015-06-08 02:40:00
25251,ryzentv,33702,2782,8,2,50,2015-06-08 02:50:00
25276,ryzentv,33702,2007,8,3,0,2015-06-08 03:00:00
30990,ryzentv,33772,78,9,21,10,2015-06-09 21:10:00
31008,ryzentv,33771,196,9,21,20,2015-06-09 21:20:00
31011,hsdogdog,42897,112,9,21,20,2015-06-09 21:20:00
31033,hsdogdog,42897,268,9,21,30,2015-06-09 21:30:00
31034,ryzentv,33771,266,9,21,30,2015-06-09 21:30:00
31055,hsdogdog,42897,499,9,21,40,2015-06-09 21:40:00
31058,ryzentv,33771,327,9,21,40,2015-06-09 21:40:00
31080,hsdogdog,42897,586,9,21,50,2015-06-09 21:50:00
31083,ryzentv,33771,393,9,21,50,2015-06-09 21:50:00
31104,hsdogdog,42897,750,9,22,10,2015-06-09 22:10:00
31107,ryzentv,33771,453,9,22,10,2015-06-09 22:10:00
31129,hsdogdog,42903,912,9,22,20,2015-06-09 22:20:00
31131,ryzentv,33778,506,9,22,20,2015-06-09 22:20:00
31154,hsdogdog,42903,975,9,22,30,2015-06-09 22:30:00
31156,ryzentv,33778,543,9,22,30,2015-06-09 22:30:00
31179,hsdogdog,42903,1000,9,22,40,2015-06-09 22:40:00
31180,ryzentv,33778,594,9,22,40,2015-06-09 22:40:00
31204,hsdogdog,42903,1195,9,22,50,2015-06-09 22:50:00
31205,ryzentv,33778,592,9,22,50,2015-06-09 22:50:00
31227,hsdogdog,42903,1604,9,23,10,2015-06-09 23:10:00
31228,ryzentv,33778,751,9,23,10,2015-06-09 23:10:00
31253,hsdogdog,42911,1554,9,23,20,2015-06-09 23:20:00
31255,ryzentv,33799,802,9,23,20,2015-06-09 23:20:00
31277,hsdogdog,42911,1716,9,23,30,2015-06-09 23:30:00
31279,ryzentv,33799,829,9,23,30,2015-06-09 23:30:00
31301,hsdogdog,42911,1898,9,23,50,2015-06-09 23:50:00
31305,ryzentv,33799,892,9,23,50,2015-06-09 23:50:00
31327,hsdogdog,42911,1943,10,0,0,2015-06-10 00:00:00
31330,ryzentv,33799,836,10,0,0,2015-06-10 00:00:00
31352,hsdogdog,42911,1919,10,0,10,2015-06-10 00:10:00
31355,ryzentv,33799,842,10,0,10,2015-06-10 00:10:00
31377,hsdogdog,42921,1838,10,0,20,2015-06-10 00:20:00
31380,ryzentv,33815,836,10,0,20,2015-06-10 00:20:00
31402,hsdogdog,42921,1885,10,0,30,2015-06-10 00:30:00
31405,ryzentv,33815,931,10,0,30,2015-06-10 00:30:00
31428,hsdogdog,42921,1693,10,0,40,2015-06-10 00:40:00
31430,ryzentv,33815,924,10,0,40,2015-06-10 00:40:00
31453,hsdogdog,42921,1987,10,0,50,2015-06-10 00:50:00
31455,ryzentv,33815,1197,10,0,50,2015-06-10 00:50:00
31479,ryzentv,33815,1212,10,1,0,2015-06-10 01:00:00
31503,ryzentv,33815,1298,10,1,10,2015-06-10 01:10:00
31528,ryzentv,33835,1348,10,1,20,2015-06-10 01:20:00
31553,ryzentv,33835,1415,10,1,30,2015-06-10 01:30:00
31578,ryzentv,33835,1462,10,1,50,2015-06-10 01:50:00
31603,ryzentv,33835,1535,10,2,10,2015-06-10 02:10:00
31628,ryzentv,33855,1526,10,2,20,2015-06-10 02:20:00
31653,ryzentv,33855,1521,10,2,30,2015-06-10 02:30:00
31678,ryzentv,33855,1438,10,2,40,2015-06-10 02:40:00
31707,ryzentv,33855,733,10,2,50,2015-06-10 02:50:00
31768,superjj102,16875,103,10,3,10,2015-06-10 03:10:00
31788,superjj102,16876,167,10,3,20,2015-06-10 03:20:00
31812,superjj102,16876,185,10,3,30,2015-06-10 03:30:00
31837,superjj102,16876,208,10,3,40,2015-06-10 03:40:00
31862,superjj102,16876,227,10,3,50,2015-06-10 03:50:00
31885,superjj102,16876,261,10,4,0,2015-06-10 04:00:00
31909,superjj102,16876,504,10,4,10,2015-06-10 04:10:00
31935,superjj102,16887,500,10,4,30,2015-06-10 04:30:00
31958,superjj102,16887,569,10,4,50,2015-06-10 04:50:00
31983,superjj102,16887,565,10,5,0,2015-06-10 05:00:00
32006,superjj102,16887,614,10,5,10,2015-06-10 05:10:00
32031,superjj102,16897,606,10,5,20,2015-06-10 05:20:00
32056,superjj102,16897,668,10,5,30,2015-06-10 05:30:00
32081,superjj102,16897,708,10,5,50,2015-06-10 05:50:00
32106,superjj102,16897,687,10,6,0,2015-06-10 06:00:00
32133,superjj102,16897,671,10,6,10,2015-06-10 06:10:00
32158,superjj102,16906,668,10,6,20,2015-06-10 06:20:00
32184,superjj102,16906,630,10,6,30,2015-06-10 06:30:00
32209,superjj102,16906,608,10,6,40,2015-06-10 06:40:00
32234,superjj102,16906,671,10,6,50,2015-06-10 06:50:00
32260,superjj102,16906,581,10,7,0,2015-06-10 07:00:00
32287,superjj102,16906,555,10,7,10,2015-06-10 07:10:00
32313,superjj102,16910,551,10,7,20,2015-06-10 07:20:00
32340,superjj102,16910,504,10,7,40,2015-06-10 07:40:00
34112,ryzentv,33874,150,10,21,20,2015-06-10 21:20:00
34135,ryzentv,33874,273,10,21,40,2015-06-10 21:40:00
34158,ryzentv,33873,375,10,22,0,2015-06-10 22:00:00
34181,ryzentv,33873,426,10,22,10,2015-06-10 22:10:00
34205,ryzentv,33877,513,10,22,20,2015-06-10 22:20:00
34229,ryzentv,33877,600,10,22,30,2015-06-10 22:30:00
34253,ryzentv,33877,723,10,22,40,2015-06-10 22:40:00
34279,ryzentv,33877,722,10,22,50,2015-06-10 22:50:00
34303,ryzentv,33877,875,10,23,0,2015-06-10 23:00:00
34327,ryzentv,33887,993,10,23,20,2015-06-10 23:20:00
34353,ryzentv,33887,1046,10,23,30,2015-06-10 23:30:00
34378,ryzentv,33887,1023,10,23,40,2015-06-10 23:40:00
34403,ryzentv,33887,1069,10,23,50,2015-06-10 23:50:00
34429,ryzentv,33887,1008,11,0,0,2015-06-11 00:00:00
34454,ryzentv,33887,995,11,0,10,2015-06-11 00:10:00
34479,ryzentv,33905,947,11,0,20,2015-06-11 00:20:00
34505,ryzentv,33905,945,11,0,30,2015-06-11 00:30:00
34529,ryzentv,33905,936,11,0,40,2015-06-11 00:40:00
34553,ryzentv,33905,1069,11,0,50,2015-06-11 00:50:00
34578,ryzentv,33905,1246,11,1,0,2015-06-11 01:00:00
34603,ryzentv,33905,1154,11,1,10,2015-06-11 01:10:00
34628,ryzentv,33917,1228,11,1,20,2015-06-11 01:20:00
34653,ryzentv,33917,1312,11,1,30,2015-06-11 01:30:00
34678,ryzentv,33917,1220,11,1,40,2015-06-11 01:40:00
34703,ryzentv,33917,1583,11,1,50,2015-06-11 01:50:00
34728,ryzentv,33917,1651,11,2,0,2015-06-11 02:00:00
34759,ryzentv,33917,659,11,2,10,2015-06-11 02:10:00
35197,superjj102,16918,109,11,5,10,2015-06-11 05:10:00
35218,superjj102,16917,172,11,5,20,2015-06-11 05:20:00
35239,superjj102,16917,212,11,5,30,2015-06-11 05:30:00
35264,superjj102,16917,272,11,5,40,2015-06-11 05:40:00
35289,superjj102,16917,353,11,5,50,2015-06-11 05:50:00
35312,superjj102,16917,352,11,6,0,2015-06-11 06:00:00
35337,superjj102,16917,401,11,6,10,2015-06-11 06:10:00
35365,superjj102,16928,430,11,6,20,2015-06-11 06:20:00
35388,superjj102,16929,462,11,6,30,2015-06-11 06:30:00
35411,superjj102,16933,532,11,6,40,2015-06-11 06:40:00
35436,superjj102,16934,567,11,6,50,2015-06-11 06:50:00
35463,superjj102,16934,542,11,7,0,2015-06-11 07:00:00
35489,superjj102,16934,517,11,7,10,2015-06-11 07:10:00
35514,superjj102,16939,515,11,7,20,2015-06-11 07:20:00
35539,superjj102,16939,478,11,7,30,2015-06-11 07:30:00
35564,superjj102,16939,511,11,7,40,2015-06-11 07:40:00
35588,superjj102,16939,521,11,7,50,2015-06-11 07:50:00
35614,superjj102,16939,534,11,8,0,2015-06-11 08:00:00
35640,superjj102,16939,465,11,8,10,2015-06-11 08:10:00
35665,superjj102,16946,464,11,8,20,2015-06-11 08:20:00
35690,superjj102,16946,411,11,8,30,2015-06-11 08:30:00
35715,superjj102,16946,458,11,8,40,2015-06-11 08:40:00
35740,superjj102,16946,545,11,8,50,2015-06-11 08:50:00
35760,superjj102,16946,911,11,9,10,2015-06-11 09:10:00
35786,superjj102,16951,808,11,9,20,2015-06-11 09:20:00
37314,ryzentv,33970,115,11,21,10,2015-06-11 21:10:00
37333,ryzentv,33970,262,11,21,20,2015-06-11 21:20:00
37355,ryzentv,33970,604,11,21,40,2015-06-11 21:40:00
37379,ryzentv,33970,703,11,21,50,2015-06-11 21:50:00
37404,ryzentv,33970,713,11,22,0,2015-06-11 22:00:00
37429,ryzentv,33982,856,11,22,20,2015-06-11 22:20:00
37453,ryzentv,33982,982,11,22,30,2015-06-11 22:30:00
37478,ryzentv,33982,1008,11,22,40,2015-06-11 22:40:00
37503,ryzentv,33982,1164,11,22,50,2015-06-11 22:50:00
37528,ryzentv,33982,1231,11,23,0,2015-06-11 23:00:00
37552,ryzentv,33982,1303,11,23,10,2015-06-11 23:10:00
37577,ryzentv,33993,1310,11,23,20,2015-06-11 23:20:00
37602,ryzentv,33993,1469,11,23,30,2015-06-11 23:30:00
37627,ryzentv,33993,1509,11,23,40,2015-06-11 23:40:00
37652,ryzentv,33993,1490,11,23,50,2015-06-11 23:50:00
37679,ryzentv,33993,1543,12,0,0,2015-06-12 00:00:00
37703,ryzentv,33993,1503,12,0,10,2015-06-12 00:10:00
37728,ryzentv,34023,1474,12,0,20,2015-06-12 00:20:00
37754,ryzentv,34023,1445,12,0,40,2015-06-12 00:40:00
37779,ryzentv,34023,1466,12,0,50,2015-06-12 00:50:00
37804,ryzentv,34023,1500,12,1,0,2015-06-12 01:00:00
37829,ryzentv,34023,1516,12,1,10,2015-06-12 01:10:00
37853,ryzentv,34040,1621,12,1,20,2015-06-12 01:20:00
37878,ryzentv,34040,1626,12,1,30,2015-06-12 01:30:00
37903,ryzentv,34040,1742,12,1,40,2015-06-12 01:40:00
37928,ryzentv,34040,1756,12,1,50,2015-06-12 01:50:00
37953,ryzentv,34040,1597,12,2,0,2015-06-12 02:00:00
37977,ryzentv,34040,1885,12,2,10,2015-06-12 02:10:00
38003,ryzentv,34082,1814,12,2,20,2015-06-12 02:20:00
38028,ryzentv,34082,1714,12,2,30,2015-06-12 02:30:00
38053,ryzentv,34082,1655,12,2,40,2015-06-12 02:40:00
38078,ryzentv,34082,1581,12,2,50,2015-06-12 02:50:00
38103,ryzentv,34082,1552,12,3,0,2015-06-12 03:00:00
38129,ryzentv,34082,868,12,3,10,2015-06-12 03:10:00
46709,ryzentv,34111,202,14,21,20,2015-06-14 21:20:00
46733,ryzentv,34111,309,14,21,30,2015-06-14 21:30:00
46756,ryzentv,34111,372,14,21,40,2015-06-14 21:40:00
46780,ryzentv,34111,480,14,21,50,2015-06-14 21:50:00
46804,ryzentv,34111,593,14,22,0,2015-06-14 22:00:00
46829,ryzentv,34111,649,14,22,10,2015-06-14 22:10:00
46854,ryzentv,34122,682,14,22,20,2015-06-14 22:20:00
46877,ryzentv,34122,829,14,22,30,2015-06-14 22:30:00
46902,ryzentv,34122,938,14,22,40,2015-06-14 22:40:00
46927,ryzentv,34122,849,14,22,50,2015-06-14 22:50:00
46952,ryzentv,34122,901,14,23,0,2015-06-14 23:00:00
46977,ryzentv,34122,970,14,23,10,2015-06-14 23:10:00
47003,ryzentv,34142,967,14,23,20,2015-06-14 23:20:00
47028,ryzentv,34142,907,14,23,30,2015-06-14 23:30:00
47053,ryzentv,34142,945,14,23,40,2015-06-14 23:40:00
47078,ryzentv,34142,1033,14,23,50,2015-06-14 23:50:00
47103,ryzentv,34142,985,15,0,0,2015-06-15 00:00:00
47128,ryzentv,34142,970,15,0,10,2015-06-15 00:10:00
47153,ryzentv,34154,993,15,0,20,2015-06-15 00:20:00
47178,ryzentv,34154,1077,15,0,30,2015-06-15 00:30:00
47203,ryzentv,34154,1031,15,0,40,2015-06-15 00:40:00
47228,ryzentv,34154,1060,15,0,50,2015-06-15 00:50:00
47252,ryzentv,34154,1163,15,1,0,2015-06-15 01:00:00
47277,ryzentv,34154,1150,15,1,10,2015-06-15 01:10:00
47301,ryzentv,34166,1281,15,1,20,2015-06-15 01:20:00
47327,ryzentv,34166,1274,15,1,30,2015-06-15 01:30:00
47352,ryzentv,34166,1250,15,1,40,2015-06-15 01:40:00
47377,ryzentv,34166,1207,15,1,50,2015-06-15 01:50:00
47403,ryzentv,34166,1194,15,2,0,2015-06-15 02:00:00
47428,ryzentv,34166,1167,15,2,10,2015-06-15 02:10:00
47453,ryzentv,34189,1060,15,2,20,2015-06-15 02:20:00
47478,ryzentv,34189,1134,15,2,30,2015-06-15 02:30:00
47503,ryzentv,34189,1303,15,2,40,2015-06-15 02:40:00
47528,ryzentv,34189,1327,15,2,50,2015-06-15 02:50:00
47555,ryzentv,34189,1124,15,3,0,2015-06-15 03:00:00
47581,ryzentv,34189,1003,15,3,10,2015-06-15 03:10:00
50386,ryzentv,34199,271,16,0,50,2015-06-16 00:50:00
50407,ryzentv,34199,387,16,1,0,2015-06-16 01:00:00
50428,ryzentv,34199,915,16,1,10,2015-06-16 01:10:00
50453,ryzentv,34204,1104,16,1,20,2015-06-16 01:20:00
50478,ryzentv,34204,1308,16,1,30,2015-06-16 01:30:00
50504,ryzentv,34204,1377,16,1,40,2015-06-16 01:40:00
50529,ryzentv,34204,1497,16,1,50,2015-06-16 01:50:00
50554,ryzentv,34204,1403,16,2,0,2015-06-16 02:00:00
50579,ryzentv,34204,1469,16,2,10,2015-06-16 02:10:00
50603,ryzentv,34245,1582,16,2,20,2015-06-16 02:20:00
50627,ryzentv,34245,1687,16,2,30,2015-06-16 02:30:00
50654,ryzentv,34245,1632,16,2,40,2015-06-16 02:40:00
50679,ryzentv,34245,1577,16,2,50,2015-06-16 02:50:00
50704,ryzentv,34245,1487,16,3,0,2015-06-16 03:00:00
50729,ryzentv,34245,1468,16,3,10,2015-06-16 03:10:00
50754,ryzentv,34263,1349,16,3,20,2015-06-16 03:20:00
50778,ryzentv,34263,1376,16,3,30,2015-06-16 03:30:00
50803,ryzentv,34263,1535,16,3,40,2015-06-16 03:40:00
52093,superjj102,16979,285,16,13,10,2015-06-16 13:10:00
52116,superjj102,16986,364,16,13,20,2015-06-16 13:20:00
52139,superjj102,16986,435,16,13,30,2015-06-16 13:30:00
52165,superjj102,16986,452,16,13,40,2015-06-16 13:40:00
52189,superjj102,16986,473,16,13,50,2015-06-16 13:50:00
52211,superjj102,16986,506,16,14,0,2015-06-16 14:00:00
52237,superjj102,16986,556,16,14,10,2015-06-16 14:10:00
52262,superjj102,17004,579,16,14,20,2015-06-16 14:20:00
52285,superjj102,17004,537,16,14,30,2015-06-16 14:30:00
52311,superjj102,17004,652,16,14,40,2015-06-16 14:40:00
52337,superjj102,17004,475,16,14,50,2015-06-16 14:50:00
53137,ryzentv,34270,170,16,20,50,2015-06-16 20:50:00
53162,ryzentv,34270,250,16,21,0,2015-06-16 21:00:00
53182,ryzentv,34270,328,16,21,10,2015-06-16 21:10:00
53206,ryzentv,34271,470,16,21,20,2015-06-16 21:20:00
53231,ryzentv,34271,524,16,21,30,2015-06-16 21:30:00
53255,ryzentv,34271,634,16,21,40,2015-06-16 21:40:00
53280,ryzentv,34271,644,16,21,50,2015-06-16 21:50:00
53303,ryzentv,34271,726,16,22,0,2015-06-16 22:00:00
53329,ryzentv,34271,817,16,22,10,2015-06-16 22:10:00
53354,ryzentv,34289,848,16,22,20,2015-06-16 22:20:00
53379,ryzentv,34289,793,16,22,30,2015-06-16 22:30:00
53402,ryzentv,34289,1278,16,22,50,2015-06-16 22:50:00
53427,ryzentv,34289,1506,16,23,0,2015-06-16 23:00:00
53452,ryzentv,34312,1408,16,23,20,2015-06-16 23:20:00
53477,ryzentv,34312,1512,16,23,30,2015-06-16 23:30:00
53502,ryzentv,34312,1579,16,23,40,2015-06-16 23:40:00
53527,ryzentv,34312,1491,16,23,50,2015-06-16 23:50:00
53552,ryzentv,34312,1571,17,0,0,2015-06-17 00:00:00
53577,ryzentv,34312,1509,17,0,10,2015-06-17 00:10:00
53603,ryzentv,34345,1462,17,0,20,2015-06-17 00:20:00
53627,ryzentv,34345,1604,17,0,30,2015-06-17 00:30:00
53652,ryzentv,34345,1616,17,0,40,2015-06-17 00:40:00
53677,ryzentv,34345,1571,17,0,50,2015-06-17 00:50:00
53702,ryzentv,34345,1522,17,1,0,2015-06-17 01:00:00
53727,ryzentv,34345,1583,17,1,10,2015-06-17 01:10:00
53752,ryzentv,34374,1753,17,1,20,2015-06-17 01:20:00
53776,ryzentv,34374,2481,17,1,30,2015-06-17 01:30:00
53801,ryzentv,34374,2799,17,1,40,2015-06-17 01:40:00
53826,ryzentv,34374,3075,17,1,50,2015-06-17 01:50:00
53851,ryzentv,34374,3234,17,2,0,2015-06-17 02:00:00
53876,ryzentv,34374,3501,17,2,10,2015-06-17 02:10:00
53897,superjj102,17008,83,17,2,10,2015-06-17 02:10:00
53901,ryzentv,34473,3610,17,2,20,2015-06-17 02:20:00
53924,superjj102,17008,137,17,2,20,2015-06-17 02:20:00
53926,ryzentv,34481,3784,17,2,30,2015-06-17 02:30:00
53943,superjj102,17008,166,17,2,30,2015-06-17 02:30:00
53950,ryzentv,34481,4877,17,2,40,2015-06-17 02:40:00
53963,superjj102,17008,228,17,2,40,2015-06-17 02:40:00
